Current_Date,Base_Date,Current_Price,Base_Price,Percent Change
1994-01-27,1993-01-27 00:00:00,477.0499877929688,438.1099853515625,8.888179622329037
1994-01-28,1993-01-28 00:00:00,478.7000122070313,438.6600036621094,9.127800166564516
1994-01-29,1993-01-29 00:00:00,478.7000122070313,438.7799987792969,9.09795650184454
1994-01-30,1993-01-30 00:00:00,478.7000122070313,438.7799987792969,9.09795650184454
1994-01-31,1993-01-31 00:00:00,481.6099853515625,438.7799987792969,9.76115289927078
1994-02-01,1993-02-01 00:00:00,479.6199951171875,442.5199890136719,8.383803449468449
1994-02-02,1993-02-02 00:00:00,482.0,442.5499877929688,8.914249981967341
1994-02-03,1993-02-03 00:00:00,480.7099914550781,447.2000122070313,7.493286747168819
1994-02-04,1993-02-04 00:00:00,469.80999755859375,449.55999755859375,4.5044043308948325
1994-02-05,1993-02-05 00:00:00,469.80999755859375,448.9299926757813,4.65106034871055
1994-02-06,1993-02-06 00:00:00,469.80999755859375,448.9299926757813,4.65106034871055
1994-02-07,1993-02-07 00:00:00,471.760009765625,448.9299926757813,5.085429234471221
1994-02-08,1993-02-08 00:00:00,471.0499877929688,447.8500061035156,5.180301746851101
1994-02-09,1993-02-09 00:00:00,472.7699890136719,445.3299865722656,6.161723501400336
1994-02-10,1993-02-10 00:00:00,468.9299926757813,446.2300109863281,5.08705849686759
1994-02-11,1993-02-11 00:00:00,470.1799926757813,447.6600036621094,5.030601087755398
1994-02-12,1993-02-12 00:00:00,470.1799926757813,444.5799865722656,5.7582452824503045
1994-02-13,1993-02-13 00:00:00,470.1799926757813,444.5799865722656,5.7582452824503045
1994-02-14,1993-02-14 00:00:00,470.2300109863281,444.5799865722656,5.769495971203179
1994-02-15,1993-02-15 00:00:00,472.5199890136719,444.5799865722656,6.284583941086754
1994-02-16,1993-02-16 00:00:00,472.7900085449219,433.9100036621094,8.960384539345352
1994-02-17,1993-02-17 00:00:00,470.3399963378906,433.2999877929688,8.548352085950109
1994-02-18,1993-02-18 00:00:00,467.6900024414063,431.8999938964844,8.28664252157871
1994-02-19,1993-02-19 00:00:00,467.6900024414063,434.2200012207031,7.708074507533157
1994-02-20,1993-02-20 00:00:00,467.6900024414063,434.2200012207031,7.708074507533157
1994-02-21,1993-02-21 00:00:00,467.6900024414063,434.2200012207031,7.708074507533157
1994-02-22,1993-02-22 00:00:00,471.4599914550781,435.239990234375,8.32184588580631
1994-02-23,1993-02-23 00:00:00,470.6900024414063,434.7999877929688,8.254373425954793
1994-02-24,1993-02-24 00:00:00,464.260009765625,440.8699951171875,5.305422212328197
1994-02-25,1993-02-25 00:00:00,466.0700073242188,442.3399963378906,5.364654153544262
1994-02-26,1993-02-26 00:00:00,466.0700073242188,443.3800048828125,5.117506922172412
1994-02-27,1993-02-27 00:00:00,466.0700073242188,443.3800048828125,5.117506922172412
1994-02-28,1993-02-28 00:00:00,467.1400146484375,443.3800048828125,5.358836551933569
1994-03-01,1993-03-01 00:00:00,464.4400024414063,442.010009765625,5.074544055614209
1994-03-02,1993-03-02 00:00:00,464.80999755859375,447.8999938964844,3.775397162880404
1994-03-03,1993-03-03 00:00:00,463.010009765625,449.260009765625,3.0605884568210855
1994-03-04,1993-03-04 00:00:00,464.739990234375,447.3399963378906,3.8896575398864144
1994-03-05,1993-03-05 00:00:00,464.739990234375,446.1099853515625,4.176101296663623
1994-03-06,1993-03-06 00:00:00,464.739990234375,446.1099853515625,4.176101296663623
1994-03-07,1993-03-07 00:00:00,466.9100036621094,446.1099853515625,4.662531436985246
1994-03-08,1993-03-08 00:00:00,465.8800048828125,454.7099914550781,2.456513742306427
1994-03-09,1993-03-09 00:00:00,467.05999755859375,454.3999938964844,2.786092392640616
1994-03-10,1993-03-10 00:00:00,463.8999938964844,456.3299865722656,1.6588888626585891
1994-03-11,1993-03-11 00:00:00,466.4400024414063,453.7200012207031,2.803491401410754
